# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           P_int (e^4) [MeV^4]
2.044353E-01        -4.407219E-09
2.042516E-01        -4.392057E-09
2.040682E-01        -4.377007E-09
2.038848E-01        -4.362002E-09
2.037017E-01        -4.347049E-09
2.035187E-01        -4.332149E-09
2.033359E-01        -4.317294E-09
2.031532E-01        -4.302492E-09
2.029707E-01        -4.287735E-09
2.027884E-01        -4.273039E-09
2.026062E-01        -4.258379E-09
2.024242E-01        -4.243781E-09
2.022424E-01        -4.229226E-09
2.020607E-01        -4.214726E-09
2.018792E-01        -4.200270E-09
2.016978E-01        -4.185867E-09
2.015166E-01        -4.171509E-09
2.013356E-01        -4.157213E-09
2.011548E-01        -4.142960E-09
2.009741E-01        -4.128803E-09
2.007935E-01        -4.114658E-09
2.006131E-01        -4.100540E-09
2.004329E-01        -4.086543E-09
2.002529E-01        -4.072548E-09
2.000730E-01        -4.058590E-09
1.998933E-01        -4.044693E-09
1.997137E-01        -4.030833E-09
1.995343E-01        -4.017035E-09
1.993550E-01        -4.003273E-09
1.991760E-01        -3.989581E-09
1.989970E-01        -3.975918E-09
1.988183E-01        -3.962324E-09
1.986397E-01        -3.948766E-09
1.984612E-01        -3.935263E-09
1.982829E-01        -3.921763E-09
1.981048E-01        -3.908307E-09
1.979269E-01        -3.894954E-09
1.977491E-01        -3.881655E-09
1.975714E-01        -3.868352E-09
1.973939E-01        -3.855093E-09
1.972166E-01        -3.841937E-09
1.970395E-01        -3.828843E-09
1.968624E-01        -3.815737E-09
1.966856E-01        -3.802683E-09
1.965089E-01        -3.789683E-09
1.963324E-01        -3.776686E-09
1.961560E-01        -3.763767E-09
1.959798E-01        -3.750928E-09
1.958038E-01        -3.738074E-09
1.956279E-01        -3.725316E-09
1.954521E-01        -3.712612E-09
1.952766E-01        -3.699919E-09
1.951011E-01        -3.687255E-09
1.949259E-01        -3.674661E-09
1.947508E-01        -3.662104E-09
1.945758E-01        -3.649601E-09
1.944010E-01        -3.637102E-09
1.942264E-01        -3.624646E-09
1.940519E-01        -3.612286E-09
1.938776E-01        -3.599989E-09
1.937034E-01        -3.587688E-09
1.935294E-01        -3.575430E-09
1.933556E-01        -3.563235E-09
1.931819E-01        -3.551036E-09
1.930083E-01        -3.538873E-09
1.928350E-01        -3.526821E-09
1.926617E-01        -3.514776E-09
1.924887E-01        -3.502764E-09
1.923157E-01        -3.490819E-09
1.921430E-01        -3.478865E-09
1.919704E-01        -3.467007E-09
1.917979E-01        -3.455204E-09
1.916256E-01        -3.443405E-09
1.914535E-01        -3.431650E-09
1.912815E-01        -3.419950E-09
1.911097E-01        -3.408253E-09
1.909380E-01        -3.396594E-09
1.907665E-01        -3.385037E-09
1.905951E-01        -3.373495E-09
1.904239E-01        -3.361938E-09
1.902528E-01        -3.350477E-09
1.900819E-01        -3.339079E-09
1.899112E-01        -3.327683E-09
1.897406E-01        -3.316325E-09
1.895701E-01        -3.305023E-09
1.893998E-01        -3.293764E-09
1.892297E-01        -3.282568E-09
1.890597E-01        -3.271368E-09
1.888899E-01        -3.260171E-09
1.887202E-01        -3.249052E-09
1.885507E-01        -3.238015E-09
1.883813E-01        -3.226955E-09
1.882121E-01        -3.215958E-09
1.880430E-01        -3.204957E-09
1.878741E-01        -3.194000E-09
1.877053E-01        -3.183140E-09
1.875367E-01        -3.172342E-09
1.873682E-01        -3.161541E-09
1.871999E-01        -3.150743E-09
1.870317E-01        -3.139982E-09
1.868637E-01        -3.129284E-09
1.866958E-01        -3.118623E-09
1.865281E-01        -3.108025E-09
1.863606E-01        -3.097430E-09
1.861932E-01        -3.086872E-09
1.860259E-01        -3.076370E-09
1.858588E-01        -3.065872E-09
1.856918E-01        -3.055411E-09
1.855250E-01        -3.045013E-09
1.853584E-01        -3.034617E-09
1.851918E-01        -3.024253E-09
1.850255E-01        -3.013958E-09
1.848593E-01        -3.003700E-09
1.846932E-01        -2.993499E-09
1.845273E-01        -2.983300E-09
1.843615E-01        -2.973139E-09
1.841959E-01        -2.963041E-09
1.840305E-01        -2.952946E-09
1.838651E-01        -2.942882E-09
1.837000E-01        -2.932888E-09
1.835350E-01        -2.922890E-09
1.833701E-01        -2.912929E-09
1.832054E-01        -2.903032E-09
1.830408E-01        -2.893131E-09
1.828763E-01        -2.883268E-09
1.827121E-01        -2.873474E-09
1.825479E-01        -2.863671E-09
1.823839E-01        -2.853911E-09
1.822201E-01        -2.844214E-09
1.820564E-01        -2.834515E-09
1.818929E-01        -2.824858E-09
1.817295E-01        -2.815259E-09
1.815662E-01        -2.805657E-09
1.814031E-01        -2.796098E-09
1.812402E-01        -2.786603E-09
1.810774E-01        -2.777104E-09
1.809147E-01        -2.767643E-09
1.807522E-01        -2.758245E-09
1.805898E-01        -2.748885E-09
1.804276E-01        -2.739547E-09
1.802655E-01        -2.730187E-09
1.801036E-01        -2.720930E-09
1.799418E-01        -2.711690E-09
1.797801E-01        -2.702428E-09
1.796186E-01        -2.693229E-09
1.794573E-01        -2.684073E-09
1.792961E-01        -2.674974E-09
1.791350E-01        -2.665873E-09
1.789741E-01        -2.656775E-09
1.788133E-01        -2.647714E-09
1.786527E-01        -2.638717E-09
1.784922E-01        -2.629757E-09
1.783318E-01        -2.620855E-09
1.781716E-01        -2.611955E-09
1.780116E-01        -2.603059E-09
1.778517E-01        -2.594201E-09
1.776919E-01        -2.585400E-09
1.775323E-01        -2.576602E-09
1.773728E-01        -2.567802E-09
1.772135E-01        -2.559044E-09
1.770543E-01        -2.550345E-09
1.768952E-01        -2.541683E-09
1.767363E-01        -2.533084E-09
1.765776E-01        -2.524488E-09
1.764189E-01        -2.515885E-09
1.762605E-01        -2.507330E-09
1.761021E-01        -2.498827E-09
1.759439E-01        -2.490328E-09
1.757859E-01        -2.481832E-09
1.756280E-01        -2.473373E-09
1.754702E-01        -2.464972E-09
1.753126E-01        -2.456614E-09
1.751551E-01        -2.448274E-09
1.749977E-01        -2.439912E-09
1.748405E-01        -2.431613E-09
1.746835E-01        -2.423356E-09
1.745265E-01        -2.415153E-09
1.743698E-01        -2.406958E-09
1.742131E-01        -2.398756E-09
1.740566E-01        -2.390596E-09
1.739003E-01        -2.382500E-09
1.737440E-01        -2.374396E-09
1.735880E-01        -2.366301E-09
1.734320E-01        -2.358238E-09
1.732762E-01        -2.350239E-09
1.731206E-01        -2.342243E-09
1.729651E-01        -2.334284E-09
1.728097E-01        -2.326383E-09
1.726544E-01        -2.318481E-09
1.724993E-01        -2.310582E-09
1.723444E-01        -2.302725E-09
1.721896E-01        -2.294927E-09
1.720349E-01        -2.287127E-09
1.718803E-01        -2.279324E-09
1.717259E-01        -2.271565E-09
1.715717E-01        -2.263869E-09
1.714176E-01        -2.256171E-09
1.712636E-01        -2.248510E-09
1.711097E-01        -2.240908E-09
1.709560E-01        -2.233310E-09
1.708024E-01        -2.225709E-09
1.706490E-01        -2.218112E-09
1.704957E-01        -2.210551E-09
1.703425E-01        -2.203050E-09
1.701895E-01        -2.195591E-09
1.700366E-01        -2.188152E-09
1.698839E-01        -2.180694E-09
1.697313E-01        -2.173295E-09
1.695788E-01        -2.165895E-09
1.694265E-01        -2.158537E-09
1.692743E-01        -2.151237E-09
1.691222E-01        -2.143936E-09
1.689703E-01        -2.136638E-09
1.688185E-01        -2.129377E-09
1.686669E-01        -2.122141E-09
1.685153E-01        -2.114877E-09
1.683640E-01        -2.107721E-09
1.682127E-01        -2.100580E-09
1.680616E-01        -2.093420E-09
1.679106E-01        -2.086320E-09
1.677598E-01        -2.079222E-09
1.676091E-01        -2.072162E-09
1.674585E-01        -2.065161E-09
1.673081E-01        -2.058163E-09
1.671578E-01        -2.051164E-09
1.670076E-01        -2.044163E-09
1.668576E-01        -2.037204E-09
1.667077E-01        -2.030304E-09
1.665580E-01        -2.023407E-09
1.664083E-01        -2.016504E-09
1.662589E-01        -2.009648E-09
1.661095E-01        -2.002846E-09
1.659603E-01        -1.996048E-09
1.658112E-01        -1.989248E-09
1.656622E-01        -1.982485E-09
1.655134E-01        -1.975787E-09
1.653647E-01        -1.969087E-09
1.652162E-01        -1.962390E-09
1.650678E-01        -1.955730E-09
1.649195E-01        -1.949091E-09
1.647714E-01        -1.942433E-09
1.646233E-01        -1.935830E-09
1.644754E-01        -1.929269E-09
1.643277E-01        -1.922733E-09
1.641801E-01        -1.916173E-09
1.640326E-01        -1.909673E-09
1.638852E-01        -1.903211E-09
1.637380E-01        -1.896773E-09
1.635909E-01        -1.890312E-09
1.634440E-01        -1.883915E-09
1.632972E-01        -1.877517E-09
1.631505E-01        -1.871117E-09
1.630039E-01        -1.864755E-09
1.628575E-01        -1.858418E-09
1.627112E-01        -1.852057E-09
1.625650E-01        -1.845795E-09
1.624190E-01        -1.839559E-09
1.622731E-01        -1.833298E-09
1.621273E-01        -1.827098E-09
1.619817E-01        -1.820900E-09
1.618361E-01        -1.814697E-09
1.616908E-01        -1.808501E-09
1.615455E-01        -1.802338E-09
1.614004E-01        -1.796239E-09
1.612554E-01        -1.790140E-09
1.611105E-01        -1.784038E-09
1.609658E-01        -1.777979E-09
1.608212E-01        -1.771941E-09
1.606768E-01        -1.765883E-09
1.605324E-01        -1.759920E-09
1.603882E-01        -1.753982E-09
1.602441E-01        -1.747982E-09
1.601002E-01        -1.742023E-09
1.599564E-01        -1.736124E-09
1.598127E-01        -1.730225E-09
1.596691E-01        -1.724362E-09
1.595257E-01        -1.718526E-09
1.593824E-01        -1.712665E-09
1.592392E-01        -1.706865E-09
1.590961E-01        -1.701063E-09
1.589532E-01        -1.695264E-09
1.588104E-01        -1.689503E-09
1.586678E-01        -1.683768E-09
1.585252E-01        -1.678004E-09
1.583828E-01        -1.672305E-09
1.582406E-01        -1.666647E-09
1.580984E-01        -1.661007E-09
1.579564E-01        -1.655347E-09
1.578145E-01        -1.649747E-09
1.576727E-01        -1.644147E-09
1.575311E-01        -1.638549E-09
1.573896E-01        -1.632950E-09
1.572482E-01        -1.627388E-09
1.571069E-01        -1.621887E-09
1.569658E-01        -1.616389E-09
1.568248E-01        -1.610890E-09
1.566839E-01        -1.605389E-09
1.565432E-01        -1.599930E-09
1.564025E-01        -1.594528E-09
1.562620E-01        -1.589128E-09
1.561217E-01        -1.583732E-09
1.559814E-01        -1.578330E-09
1.558413E-01        -1.572932E-09
1.557013E-01        -1.567570E-09
1.555614E-01        -1.562270E-09
1.554217E-01        -1.556972E-09
1.552821E-01        -1.551673E-09
1.551426E-01        -1.546373E-09
1.550032E-01        -1.541111E-09
1.548640E-01        -1.535913E-09
1.547249E-01        -1.530676E-09
1.545859E-01        -1.525452E-09
1.544470E-01        -1.520313E-09
1.543082E-01        -1.515112E-09
1.541696E-01        -1.509951E-09
1.540311E-01        -1.504851E-09
1.538928E-01        -1.499754E-09
1.537545E-01        -1.494653E-09
1.536164E-01        -1.489554E-09
1.534784E-01        -1.484454E-09
1.533405E-01        -1.479392E-09
1.532028E-01        -1.474394E-09
1.530652E-01        -1.469396E-09
1.529277E-01        -1.464396E-09
1.527903E-01        -1.459396E-09
1.526530E-01        -1.454433E-09
1.525159E-01        -1.449496E-09
1.523789E-01        -1.444535E-09
1.522420E-01        -1.439635E-09
1.521052E-01        -1.434734E-09
1.519686E-01        -1.429874E-09
1.518321E-01        -1.425037E-09
1.516957E-01        -1.420176E-09
1.515594E-01        -1.415337E-09
1.514233E-01        -1.410477E-09
1.512873E-01        -1.405679E-09
1.511514E-01        -1.400917E-09
1.510156E-01        -1.396179E-09
1.508799E-01        -1.391416E-09
1.507444E-01        -1.386680E-09
1.506090E-01        -1.381919E-09
1.504737E-01        -1.377219E-09
1.503385E-01        -1.372557E-09
1.502034E-01        -1.367917E-09
1.500685E-01        -1.363257E-09
1.499337E-01        -1.358620E-09
1.497990E-01        -1.353958E-09
1.496644E-01        -1.349357E-09
1.495300E-01        -1.344759E-09
1.493957E-01        -1.340198E-09
1.492615E-01        -1.335661E-09
1.491274E-01        -1.331099E-09
1.489934E-01        -1.326598E-09
1.488596E-01        -1.322100E-09
1.487259E-01        -1.317601E-09
1.485923E-01        -1.313101E-09
1.484588E-01        -1.308601E-09
1.483254E-01        -1.304138E-09
1.481922E-01        -1.299740E-09
1.480590E-01        -1.295300E-09
1.479260E-01        -1.290839E-09
1.477932E-01        -1.286480E-09
1.476604E-01        -1.282141E-09
1.475277E-01        -1.277740E-09
1.473952E-01        -1.273379E-09
1.472628E-01        -1.269080E-09
1.471305E-01        -1.264780E-09
1.469983E-01        -1.260441E-09
1.468663E-01        -1.256119E-09
1.467344E-01        -1.251883E-09
1.466026E-01        -1.247583E-09
1.464709E-01        -1.243321E-09
1.463393E-01        -1.239121E-09
1.462078E-01        -1.234920E-09
1.460765E-01        -1.230722E-09
1.459453E-01        -1.226523E-09
1.458142E-01        -1.222324E-09
1.456832E-01        -1.218161E-09
1.455523E-01        -1.214023E-09
1.454215E-01        -1.209860E-09
1.452909E-01        -1.205761E-09
1.451604E-01        -1.201662E-09
1.450300E-01        -1.197562E-09
1.448997E-01        -1.193462E-09
1.447695E-01        -1.189399E-09
1.446395E-01        -1.185363E-09
1.445096E-01        -1.181302E-09
1.443797E-01        -1.177300E-09
1.442500E-01        -1.173300E-09
1.441205E-01        -1.169303E-09
1.439910E-01        -1.165303E-09
1.438617E-01        -1.161305E-09
1.437324E-01        -1.157340E-09
1.436033E-01        -1.153404E-09
1.434743E-01        -1.149442E-09
1.433454E-01        -1.145542E-09
1.432166E-01        -1.141641E-09
1.430880E-01        -1.137743E-09
1.429595E-01        -1.133882E-09
1.428310E-01        -1.130043E-09
1.427027E-01        -1.126143E-09
1.425745E-01        -1.122281E-09
1.424465E-01        -1.118484E-09
1.423185E-01        -1.114683E-09
1.421906E-01        -1.110882E-09
1.420629E-01        -1.107083E-09
1.419353E-01        -1.103321E-09
1.418078E-01        -1.099584E-09
1.416804E-01        -1.095784E-09
1.415531E-01        -1.092021E-09
1.414260E-01        -1.088323E-09
1.412989E-01        -1.084622E-09
1.411720E-01        -1.080923E-09
1.410452E-01        -1.077224E-09
1.409185E-01        -1.073562E-09
1.407919E-01        -1.069925E-09
1.406654E-01        -1.066262E-09
1.405390E-01        -1.062624E-09
1.404128E-01        -1.058963E-09
1.402867E-01        -1.055364E-09
1.401606E-01        -1.051762E-09
1.400347E-01        -1.048163E-09
1.399089E-01        -1.044600E-09
1.397833E-01        -1.041066E-09
1.396577E-01        -1.037465E-09
1.395322E-01        -1.033901E-09
1.394069E-01        -1.030403E-09
1.392817E-01        -1.026904E-09
1.391565E-01        -1.023402E-09
1.390315E-01        -1.019903E-09
1.389066E-01        -1.016403E-09
1.387819E-01        -1.012943E-09
1.386572E-01        -1.009505E-09
1.385326E-01        -1.006041E-09
1.384082E-01        -1.002606E-09
1.382838E-01        -9.991489E-10
1.381596E-01        -9.957587E-10
1.380355E-01        -9.923568E-10
1.379115E-01        -9.889708E-10
1.377876E-01        -9.855945E-10
1.376638E-01        -9.822279E-10
1.375402E-01        -9.788737E-10
1.374166E-01        -9.755265E-10
1.372932E-01        -9.721917E-10
1.371699E-01        -9.688703E-10
1.370466E-01        -9.655585E-10
1.369235E-01        -9.622565E-10
1.368005E-01        -9.589706E-10
1.366776E-01        -9.556943E-10
1.365548E-01        -9.524278E-10
1.364322E-01        -9.491736E-10
1.363096E-01        -9.459266E-10
1.361872E-01        -9.426955E-10
1.360648E-01        -9.394743E-10
1.359426E-01        -9.362590E-10
1.358205E-01        -9.330572E-10
1.356985E-01        -9.298715E-10
1.355766E-01        -9.266918E-10
1.354548E-01        -9.235192E-10
1.353331E-01        -9.203627E-10
1.352115E-01        -9.172160E-10
1.350901E-01        -9.140816E-10
1.349687E-01        -9.109544E-10
1.348475E-01        -9.078395E-10
1.347263E-01        -9.047318E-10
1.346053E-01        -9.016365E-10
1.344844E-01        -8.985509E-10
1.343636E-01        -8.954788E-10
1.342429E-01        -8.924191E-10
1.341223E-01        -8.893629E-10
1.340018E-01        -8.863201E-10
1.338814E-01        -8.832898E-10
1.337612E-01        -8.802655E-10
1.336410E-01        -8.772521E-10
1.335209E-01        -8.742512E-10
1.334010E-01        -8.712563E-10
1.332812E-01        -8.682748E-10
1.331614E-01        -8.653033E-10
1.330418E-01        -8.623414E-10
1.329223E-01        -8.593921E-10
1.328029E-01        -8.564462E-10
1.326836E-01        -8.535137E-10
1.325644E-01        -8.505938E-10
1.324453E-01        -8.476774E-10
1.323263E-01        -8.447744E-10
1.322075E-01        -8.418865E-10
1.320887E-01        -8.389995E-10
1.319700E-01        -8.361261E-10
1.318515E-01        -8.332676E-10
1.317331E-01        -8.304126E-10
1.316147E-01        -8.275650E-10
1.314965E-01        -8.247297E-10
1.313784E-01        -8.219042E-10
1.312603E-01        -8.190862E-10
1.311424E-01        -8.162805E-10
1.310246E-01        -8.134846E-10
1.309069E-01        -8.106985E-10
1.307893E-01        -8.079187E-10
1.306718E-01        -8.051460E-10
1.305544E-01        -8.023896E-10
1.304372E-01        -7.996417E-10
1.303200E-01        -7.968986E-10
1.302029E-01        -7.941681E-10
1.300860E-01        -7.914435E-10
1.299691E-01        -7.887301E-10
1.298524E-01        -7.860316E-10
1.297357E-01        -7.833343E-10
1.296192E-01        -7.806492E-10
1.295027E-01        -7.779717E-10
