# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           dP_int/dT (e^4) [MeV^3]
2.271026E-01        -1.127226E-07
2.268985E-01        -1.124182E-07
2.266947E-01        -1.121126E-07
2.264911E-01        -1.118084E-07
2.262876E-01        -1.115026E-07
2.260843E-01        -1.112026E-07
2.258812E-01        -1.109026E-07
2.256783E-01        -1.106027E-07
2.254756E-01        -1.103028E-07
2.252730E-01        -1.100027E-07
2.250707E-01        -1.097028E-07
2.248685E-01        -1.094071E-07
2.246665E-01        -1.091129E-07
2.244647E-01        -1.088172E-07
2.242630E-01        -1.085229E-07
2.240616E-01        -1.082272E-07
2.238603E-01        -1.079372E-07
2.236592E-01        -1.076473E-07
2.234583E-01        -1.073573E-07
2.232575E-01        -1.070673E-07
2.230570E-01        -1.067774E-07
2.228566E-01        -1.064874E-07
2.226564E-01        -1.061974E-07
2.224564E-01        -1.059117E-07
2.222566E-01        -1.056275E-07
2.220569E-01        -1.053417E-07
2.218574E-01        -1.050617E-07
2.216581E-01        -1.047775E-07
2.214590E-01        -1.044918E-07
2.212601E-01        -1.042119E-07
2.210613E-01        -1.039318E-07
2.208627E-01        -1.036518E-07
2.206643E-01        -1.033719E-07
2.204661E-01        -1.030962E-07
2.202680E-01        -1.028219E-07
2.200702E-01        -1.025420E-07
2.198725E-01        -1.022663E-07
2.196750E-01        -1.019921E-07
2.194776E-01        -1.017162E-07
2.192805E-01        -1.014464E-07
2.190835E-01        -1.011722E-07
2.188867E-01        -1.008964E-07
2.186901E-01        -1.006265E-07
2.184936E-01        -1.003606E-07
2.182973E-01        -1.000947E-07
2.181012E-01        -9.982371E-08
2.179053E-01        -9.955677E-08
2.177096E-01        -9.928986E-08
2.175140E-01        -9.902369E-08
2.173186E-01        -9.875913E-08
2.171234E-01        -9.849519E-08
2.169283E-01        -9.823156E-08
2.167335E-01        -9.796910E-08
2.165388E-01        -9.770712E-08
2.163442E-01        -9.744546E-08
2.161499E-01        -9.718496E-08
2.159557E-01        -9.692537E-08
2.157617E-01        -9.666681E-08
2.155679E-01        -9.640887E-08
2.153743E-01        -9.615179E-08
2.151808E-01        -9.589578E-08
2.149875E-01        -9.563981E-08
2.147944E-01        -9.538471E-08
2.146014E-01        -9.513067E-08
2.144086E-01        -9.487709E-08
2.142160E-01        -9.462412E-08
2.140236E-01        -9.437203E-08
2.138313E-01        -9.412100E-08
2.136392E-01        -9.387043E-08
2.134473E-01        -9.362090E-08
2.132556E-01        -9.337198E-08
2.130640E-01        -9.312338E-08
2.128726E-01        -9.287582E-08
2.126814E-01        -9.262888E-08
2.124903E-01        -9.238268E-08
2.122994E-01        -9.213769E-08
2.121087E-01        -9.189314E-08
2.119182E-01        -9.164922E-08
2.117278E-01        -9.140562E-08
2.115376E-01        -9.116306E-08
2.113476E-01        -9.092154E-08
2.111577E-01        -9.068051E-08
2.109680E-01        -9.043993E-08
2.107785E-01        -9.020039E-08
2.105892E-01        -8.996147E-08
2.104000E-01        -8.972288E-08
2.102110E-01        -8.948533E-08
2.100222E-01        -8.924882E-08
2.098335E-01        -8.901280E-08
2.096450E-01        -8.877723E-08
2.094567E-01        -8.854229E-08
2.092685E-01        -8.830809E-08
2.090805E-01        -8.807510E-08
2.088927E-01        -8.784215E-08
2.087051E-01        -8.760966E-08
2.085176E-01        -8.737807E-08
2.083303E-01        -8.714753E-08
2.081431E-01        -8.691790E-08
2.079561E-01        -8.668848E-08
2.077693E-01        -8.645935E-08
2.075827E-01        -8.623184E-08
2.073962E-01        -8.600483E-08
2.072099E-01        -8.577786E-08
2.070238E-01        -8.555176E-08
2.068378E-01        -8.532675E-08
2.066520E-01        -8.510178E-08
2.064663E-01        -8.487714E-08
2.062809E-01        -8.465367E-08
2.060956E-01        -8.443111E-08
2.059104E-01        -8.420906E-08
2.057255E-01        -8.398758E-08
2.055406E-01        -8.376691E-08
2.053560E-01        -8.354698E-08
2.051715E-01        -8.332738E-08
2.049872E-01        -8.310841E-08
2.048031E-01        -8.288990E-08
2.046191E-01        -8.267231E-08
2.044353E-01        -8.245535E-08
2.042516E-01        -8.223872E-08
2.040682E-01        -8.202325E-08
2.038848E-01        -8.180818E-08
2.037017E-01        -8.159367E-08
2.035187E-01        -8.137968E-08
2.033359E-01        -8.116614E-08
2.031532E-01        -8.095353E-08
2.029707E-01        -8.074155E-08
2.027884E-01        -8.053002E-08
2.026062E-01        -8.031900E-08
2.024242E-01        -8.010885E-08
2.022424E-01        -7.989951E-08
2.020607E-01        -7.969033E-08
2.018792E-01        -7.948236E-08
2.016978E-01        -7.927433E-08
2.015166E-01        -7.906675E-08
2.013356E-01        -7.886021E-08
2.011548E-01        -7.865430E-08
2.009741E-01        -7.844873E-08
2.007935E-01        -7.824410E-08
2.006131E-01        -7.804009E-08
2.004329E-01        -7.783613E-08
2.002529E-01        -7.763303E-08
2.000730E-01        -7.743063E-08
1.998933E-01        -7.722850E-08
1.997137E-01        -7.702748E-08
1.995343E-01        -7.682651E-08
1.993550E-01        -7.662588E-08
1.991760E-01        -7.642640E-08
1.989970E-01        -7.622734E-08
1.988183E-01        -7.602884E-08
1.986397E-01        -7.583127E-08
1.984612E-01        -7.563422E-08
1.982829E-01        -7.543722E-08
1.981048E-01        -7.524067E-08
1.979269E-01        -7.504517E-08
1.977491E-01        -7.485019E-08
1.975714E-01        -7.465555E-08
1.973939E-01        -7.446155E-08
1.972166E-01        -7.426801E-08
1.970395E-01        -7.407509E-08
1.968624E-01        -7.388242E-08
1.966856E-01        -7.369089E-08
1.965089E-01        -7.349990E-08
1.963324E-01        -7.330935E-08
1.961560E-01        -7.311934E-08
1.959798E-01        -7.292937E-08
1.958038E-01        -7.273985E-08
1.956279E-01        -7.255127E-08
1.954521E-01        -7.236363E-08
1.952766E-01        -7.217632E-08
1.951011E-01        -7.198907E-08
1.949259E-01        -7.180316E-08
1.947508E-01        -7.161718E-08
1.945758E-01        -7.143155E-08
1.944010E-01        -7.124656E-08
1.942264E-01        -7.106202E-08
1.940519E-01        -7.087843E-08
1.938776E-01        -7.069546E-08
1.937034E-01        -7.051285E-08
1.935294E-01        -7.033088E-08
1.933556E-01        -7.014895E-08
1.931819E-01        -6.996737E-08
1.930083E-01        -6.978673E-08
1.928350E-01        -6.960683E-08
1.926617E-01        -6.942677E-08
1.924887E-01        -6.924768E-08
1.923157E-01        -6.906920E-08
1.921430E-01        -6.889069E-08
1.919704E-01        -6.871312E-08
1.917979E-01        -6.853609E-08
1.916256E-01        -6.835950E-08
1.914535E-01        -6.818356E-08
1.912815E-01        -6.800757E-08
1.911097E-01        -6.783202E-08
1.909380E-01        -6.765742E-08
1.907665E-01        -6.748346E-08
1.905951E-01        -6.730985E-08
1.904239E-01        -6.713688E-08
1.902528E-01        -6.696386E-08
1.900819E-01        -6.679129E-08
1.899112E-01        -6.661977E-08
1.897406E-01        -6.644879E-08
1.895701E-01        -6.627775E-08
1.893998E-01        -6.610716E-08
1.892297E-01        -6.593722E-08
1.890597E-01        -6.576763E-08
1.888899E-01        -6.559909E-08
1.887202E-01        -6.543109E-08
1.885507E-01        -6.526314E-08
1.883813E-01        -6.509553E-08
1.882121E-01        -6.492858E-08
1.880430E-01        -6.476197E-08
1.878741E-01        -6.459601E-08
1.877053E-01        -6.443000E-08
1.875367E-01        -6.426444E-08
1.873682E-01        -6.409982E-08
1.871999E-01        -6.393586E-08
1.870317E-01        -6.377224E-08
1.868637E-01        -6.360887E-08
1.866958E-01        -6.344565E-08
1.865281E-01        -6.328328E-08
1.863606E-01        -6.312116E-08
1.861932E-01        -6.295978E-08
1.860259E-01        -6.279857E-08
1.858588E-01        -6.263819E-08
1.856918E-01        -6.247757E-08
1.855250E-01        -6.231800E-08
1.853584E-01        -6.215907E-08
1.851918E-01        -6.200000E-08
1.850255E-01        -6.184148E-08
1.848593E-01        -6.168350E-08
1.846932E-01        -6.152589E-08
1.845273E-01        -6.136891E-08
1.843615E-01        -6.121230E-08
1.841959E-01        -6.105633E-08
1.840305E-01        -6.090040E-08
1.838651E-01        -6.074474E-08
1.837000E-01        -6.058982E-08
1.835350E-01        -6.043526E-08
1.833701E-01        -6.028125E-08
1.832054E-01        -6.012729E-08
1.830408E-01        -5.997368E-08
1.828763E-01        -5.982103E-08
1.827121E-01        -5.966912E-08
1.825479E-01        -5.951707E-08
1.823839E-01        -5.936548E-08
1.822201E-01        -5.921453E-08
1.820564E-01        -5.906353E-08
1.818929E-01        -5.891299E-08
1.817295E-01        -5.876300E-08
1.815662E-01        -5.861337E-08
1.814031E-01        -5.846439E-08
1.812402E-01        -5.831586E-08
1.810774E-01        -5.816788E-08
1.809147E-01        -5.801987E-08
1.807522E-01        -5.787230E-08
1.805898E-01        -5.772529E-08
1.804276E-01        -5.757873E-08
1.802655E-01        -5.743232E-08
1.801036E-01        -5.728617E-08
1.799418E-01        -5.714117E-08
1.797801E-01        -5.699614E-08
1.796186E-01        -5.685115E-08
1.794573E-01        -5.670661E-08
1.792961E-01        -5.656304E-08
1.791350E-01        -5.641962E-08
1.789741E-01        -5.627605E-08
1.788133E-01        -5.613344E-08
1.786527E-01        -5.599148E-08
1.784922E-01        -5.584948E-08
1.783318E-01        -5.570785E-08
1.781716E-01        -5.556686E-08
1.780116E-01        -5.542592E-08
1.778517E-01        -5.528534E-08
1.776919E-01        -5.514533E-08
1.775323E-01        -5.500576E-08
1.773728E-01        -5.486676E-08
1.772135E-01        -5.472780E-08
1.770543E-01        -5.458921E-08
1.768952E-01        -5.445118E-08
1.767363E-01        -5.431320E-08
1.765776E-01        -5.417567E-08
1.764189E-01        -5.403861E-08
1.762605E-01        -5.390209E-08
1.761021E-01        -5.376605E-08
1.759439E-01        -5.363006E-08
1.757859E-01        -5.349452E-08
1.756280E-01        -5.335954E-08
1.754702E-01        -5.322453E-08
1.753126E-01        -5.308996E-08
1.751551E-01        -5.295596E-08
1.749977E-01        -5.282232E-08
1.748405E-01        -5.268894E-08
1.746835E-01        -5.255580E-08
1.745265E-01        -5.242335E-08
1.743698E-01        -5.229083E-08
1.742131E-01        -5.215879E-08
1.740566E-01        -5.202720E-08
1.739003E-01        -5.189626E-08
1.737440E-01        -5.176520E-08
1.735880E-01        -5.163468E-08
1.734320E-01        -5.150464E-08
1.732762E-01        -5.137504E-08
1.731206E-01        -5.124571E-08
1.729651E-01        -5.111613E-08
1.728097E-01        -5.098752E-08
1.726544E-01        -5.085948E-08
1.724993E-01        -5.073149E-08
1.723444E-01        -5.060355E-08
1.721896E-01        -5.047597E-08
1.720349E-01        -5.034897E-08
1.718803E-01        -5.022233E-08
1.717259E-01        -5.009595E-08
1.715717E-01        -4.996980E-08
1.714176E-01        -4.984444E-08
1.712636E-01        -4.971884E-08
1.711097E-01        -4.959381E-08
1.709560E-01        -4.946922E-08
1.708024E-01        -4.934482E-08
1.706490E-01        -4.922065E-08
1.704957E-01        -4.909726E-08
1.703425E-01        -4.897364E-08
1.701895E-01        -4.885067E-08
1.700366E-01        -4.872767E-08
1.698839E-01        -4.860511E-08
1.697313E-01        -4.848352E-08
1.695788E-01        -4.836212E-08
1.694265E-01        -4.824055E-08
1.692743E-01        -4.811956E-08
1.691222E-01        -4.799854E-08
1.689703E-01        -4.787797E-08
1.688185E-01        -4.775797E-08
1.686669E-01        -4.763802E-08
1.685153E-01        -4.751836E-08
1.683640E-01        -4.739944E-08
1.682127E-01        -4.728040E-08
1.680616E-01        -4.716181E-08
1.679106E-01        -4.704380E-08
1.677598E-01        -4.692584E-08
1.676091E-01        -4.680825E-08
1.674585E-01        -4.669123E-08
1.673081E-01        -4.657427E-08
1.671578E-01        -4.645728E-08
1.670076E-01        -4.634065E-08
1.668576E-01        -4.622468E-08
1.667077E-01        -4.610908E-08
1.665580E-01        -4.599413E-08
1.664083E-01        -4.587908E-08
1.662589E-01        -4.576416E-08
1.661095E-01        -4.564953E-08
1.659603E-01        -4.553516E-08
1.658112E-01        -4.542094E-08
1.656622E-01        -4.530752E-08
1.655134E-01        -4.519394E-08
1.653647E-01        -4.508094E-08
1.652162E-01        -4.496838E-08
1.650678E-01        -4.485601E-08
1.649195E-01        -4.474379E-08
1.647714E-01        -4.463245E-08
1.646233E-01        -4.452040E-08
1.644754E-01        -4.440878E-08
1.643277E-01        -4.429822E-08
1.641801E-01        -4.418786E-08
1.640326E-01        -4.407725E-08
1.638852E-01        -4.396722E-08
1.637380E-01        -4.385725E-08
1.635909E-01        -4.374764E-08
1.634440E-01        -4.363869E-08
1.632972E-01        -4.352972E-08
1.631505E-01        -4.342073E-08
1.630039E-01        -4.331210E-08
1.628575E-01        -4.320413E-08
1.627112E-01        -4.309653E-08
1.625650E-01        -4.298912E-08
1.624190E-01        -4.288155E-08
1.622731E-01        -4.277456E-08
1.621273E-01        -4.266794E-08
1.619817E-01        -4.256198E-08
1.618361E-01        -4.245593E-08
1.616908E-01        -4.234999E-08
1.615455E-01        -4.224436E-08
1.614004E-01        -4.213899E-08
1.612554E-01        -4.203338E-08
1.611105E-01        -4.192875E-08
1.609658E-01        -4.182478E-08
1.608212E-01        -4.172040E-08
1.606768E-01        -4.161623E-08
1.605324E-01        -4.151281E-08
1.603882E-01        -4.140922E-08
1.602441E-01        -4.130621E-08
1.601002E-01        -4.120326E-08
1.599564E-01        -4.110067E-08
1.598127E-01        -4.099867E-08
1.596691E-01        -4.089666E-08
1.595257E-01        -4.079469E-08
1.593824E-01        -4.069309E-08
1.592392E-01        -4.059208E-08
1.590961E-01        -4.049106E-08
1.589532E-01        -4.039008E-08
1.588104E-01        -4.028947E-08
1.586678E-01        -4.018952E-08
1.585252E-01        -4.008948E-08
1.583828E-01        -3.998950E-08
1.582406E-01        -3.988995E-08
1.580984E-01        -3.979092E-08
1.579564E-01        -3.969195E-08
1.578145E-01        -3.959334E-08
1.576727E-01        -3.949494E-08
1.575311E-01        -3.939636E-08
1.573896E-01        -3.929838E-08
1.572482E-01        -3.920077E-08
1.571069E-01        -3.910375E-08
1.569658E-01        -3.900678E-08
1.568248E-01        -3.890979E-08
1.566839E-01        -3.881279E-08
1.565432E-01        -3.871621E-08
1.564025E-01        -3.862017E-08
1.562620E-01        -3.852418E-08
1.561217E-01        -3.842862E-08
1.559814E-01        -3.833321E-08
1.558413E-01        -3.823762E-08
1.557013E-01        -3.814301E-08
1.555614E-01        -3.804861E-08
1.554217E-01        -3.795404E-08
1.552821E-01        -3.786006E-08
1.551426E-01        -3.776606E-08
1.550032E-01        -3.767205E-08
1.548640E-01        -3.757847E-08
1.547249E-01        -3.748549E-08
1.545859E-01        -3.739249E-08
1.544470E-01        -3.729948E-08
1.543082E-01        -3.720683E-08
1.541696E-01        -3.711485E-08
1.540311E-01        -3.702286E-08
1.538928E-01        -3.693091E-08
1.537545E-01        -3.683889E-08
1.536164E-01        -3.674729E-08
1.534784E-01        -3.665630E-08
1.533405E-01        -3.656567E-08
1.532028E-01        -3.647533E-08
1.530652E-01        -3.638473E-08
1.529277E-01        -3.629474E-08
1.527903E-01        -3.620474E-08
1.526530E-01        -3.611472E-08
1.525159E-01        -3.602513E-08
1.523789E-01        -3.593614E-08
1.522420E-01        -3.584714E-08
1.521052E-01        -3.575812E-08
1.519686E-01        -3.566916E-08
1.518321E-01        -3.558056E-08
1.516957E-01        -3.549256E-08
1.515594E-01        -3.540493E-08
1.514233E-01        -3.531759E-08
1.512873E-01        -3.523000E-08
1.511514E-01        -3.514263E-08
1.510156E-01        -3.505500E-08
1.508799E-01        -3.496837E-08
1.507444E-01        -3.488202E-08
1.506090E-01        -3.479542E-08
1.504737E-01        -3.470942E-08
1.503385E-01        -3.462341E-08
1.502034E-01        -3.453777E-08
1.500685E-01        -3.445242E-08
1.499337E-01        -3.436681E-08
1.497990E-01        -3.428181E-08
1.496644E-01        -3.419680E-08
1.495300E-01        -3.411222E-08
1.493957E-01        -3.402786E-08
1.492615E-01        -3.394325E-08
1.491274E-01        -3.385963E-08
1.489934E-01        -3.377624E-08
1.488596E-01        -3.369227E-08
1.487259E-01        -3.360867E-08
1.485923E-01        -3.352568E-08
1.484588E-01        -3.344268E-08
1.483254E-01        -3.336004E-08
1.481922E-01        -3.327770E-08
1.480590E-01        -3.319504E-08
1.479260E-01        -3.311305E-08
1.477932E-01        -3.303111E-08
1.476604E-01        -3.294947E-08
1.475277E-01        -3.286807E-08
1.473952E-01        -3.278647E-08
1.472628E-01        -3.270548E-08
1.471305E-01        -3.262448E-08
1.469983E-01        -3.254385E-08
1.468663E-01        -3.246389E-08
1.467344E-01        -3.238354E-08
1.466026E-01        -3.230293E-08
1.464709E-01        -3.222332E-08
1.463393E-01        -3.214393E-08
1.462078E-01        -3.206429E-08
1.460765E-01        -3.198532E-08
1.459453E-01        -3.190635E-08
1.458142E-01        -3.182736E-08
1.456832E-01        -3.174836E-08
1.455523E-01        -3.166972E-08
1.454215E-01        -3.159170E-08
1.452909E-01        -3.151373E-08
1.451604E-01        -3.143575E-08
1.450300E-01        -3.135776E-08
1.448997E-01        -3.128013E-08
1.447695E-01        -3.120312E-08
1.446395E-01        -3.112615E-08
1.445096E-01        -3.104918E-08
1.443797E-01        -3.097251E-08
1.442500E-01        -3.089614E-08
1.441205E-01        -3.081957E-08
1.439910E-01        -3.074356E-08
1.438617E-01        -3.066760E-08
