# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           d^2P_int/dT^2 (e^4) [MeV^2]
1.756394E-02        -1.088420E-08
1.754816E-02        -1.086434E-08
1.753240E-02        -1.084521E-08
1.751665E-02        -1.082535E-08
1.750091E-02        -1.080620E-08
1.748519E-02        -1.078635E-08
1.746949E-02        -1.076722E-08
1.745379E-02        -1.074735E-08
1.743811E-02        -1.072835E-08
1.742245E-02        -1.070936E-08
1.740680E-02        -1.069022E-08
1.739116E-02        -1.067036E-08
1.737554E-02        -1.065137E-08
1.735993E-02        -1.063237E-08
1.734434E-02        -1.061337E-08
1.732875E-02        -1.059436E-08
1.731319E-02        -1.057537E-08
1.729764E-02        -1.055638E-08
1.728210E-02        -1.053738E-08
1.726657E-02        -1.051838E-08
1.725106E-02        -1.049938E-08
1.723556E-02        -1.048038E-08
1.722008E-02        -1.046152E-08
1.720461E-02        -1.044338E-08
1.718916E-02        -1.042439E-08
1.717372E-02        -1.040553E-08
1.715829E-02        -1.038739E-08
1.714287E-02        -1.036839E-08
1.712747E-02        -1.034953E-08
1.711209E-02        -1.033140E-08
1.709672E-02        -1.031254E-08
1.708136E-02        -1.029440E-08
1.706601E-02        -1.027553E-08
1.705068E-02        -1.025740E-08
1.703537E-02        -1.023855E-08
1.702006E-02        -1.022040E-08
1.700477E-02        -1.020154E-08
1.698950E-02        -1.018355E-08
1.697424E-02        -1.016542E-08
1.695899E-02        -1.014655E-08
1.694375E-02        -1.012855E-08
1.692853E-02        -1.011055E-08
1.691333E-02        -1.009256E-08
1.689813E-02        -1.007456E-08
1.688295E-02        -1.005656E-08
1.686779E-02        -1.003857E-08
1.685263E-02        -1.002056E-08
1.683749E-02        -1.000251E-08
1.682237E-02        -9.984183E-09
1.680726E-02        -9.966287E-09
1.679216E-02        -9.948387E-09
1.677707E-02        -9.930496E-09
1.676200E-02        -9.912699E-09
1.674695E-02        -9.894909E-09
1.673190E-02        -9.877118E-09
1.671687E-02        -9.859406E-09
1.670185E-02        -9.841632E-09
1.668685E-02        -9.824024E-09
1.667186E-02        -9.806339E-09
1.665688E-02        -9.788737E-09
1.664192E-02        -9.771156E-09
1.662697E-02        -9.753644E-09
1.661203E-02        -9.736055E-09
1.659711E-02        -9.718573E-09
1.658220E-02        -9.701174E-09
1.656731E-02        -9.683783E-09
1.655242E-02        -9.666376E-09
1.653755E-02        -9.648991E-09
1.652270E-02        -9.631699E-09
1.650786E-02        -9.614404E-09
1.649303E-02        -9.597105E-09
1.647821E-02        -9.579815E-09
1.646341E-02        -9.562633E-09
1.644862E-02        -9.545521E-09
1.643384E-02        -9.528331E-09
1.641908E-02        -9.511236E-09
1.640433E-02        -9.494151E-09
1.638959E-02        -9.477135E-09
1.637487E-02        -9.460053E-09
1.636016E-02        -9.443068E-09
1.634546E-02        -9.426153E-09
1.633078E-02        -9.409171E-09
1.631611E-02        -9.392286E-09
1.630145E-02        -9.375472E-09
1.628681E-02        -9.358591E-09
1.627218E-02        -9.341793E-09
1.625756E-02        -9.325005E-09
1.624296E-02        -9.308312E-09
1.622837E-02        -9.291615E-09
1.621379E-02        -9.274915E-09
1.619922E-02        -9.258224E-09
1.618467E-02        -9.241628E-09
1.617013E-02        -9.225028E-09
1.615561E-02        -9.208450E-09
1.614109E-02        -9.191930E-09
1.612659E-02        -9.175345E-09
1.611211E-02        -9.158867E-09
1.609763E-02        -9.142462E-09
1.608317E-02        -9.126064E-09
1.606872E-02        -9.109663E-09
1.605429E-02        -9.093283E-09
1.603987E-02        -9.076987E-09
1.602546E-02        -9.060687E-09
1.601106E-02        -9.044397E-09
1.599668E-02        -9.028189E-09
1.598231E-02        -9.011904E-09
1.596795E-02        -8.995716E-09
1.595361E-02        -8.979609E-09
1.593928E-02        -8.963438E-09
1.592496E-02        -8.947425E-09
1.591065E-02        -8.931322E-09
1.589636E-02        -8.915239E-09
1.588208E-02        -8.899241E-09
1.586781E-02        -8.883252E-09
1.585356E-02        -8.867346E-09
1.583932E-02        -8.851362E-09
1.582509E-02        -8.835475E-09
1.581087E-02        -8.819659E-09
1.579667E-02        -8.803777E-09
1.578248E-02        -8.787979E-09
1.576830E-02        -8.772191E-09
1.575414E-02        -8.756485E-09
1.573998E-02        -8.740691E-09
1.572584E-02        -8.725004E-09
1.571172E-02        -8.709401E-09
1.569760E-02        -8.693709E-09
1.568350E-02        -8.678112E-09
1.566941E-02        -8.662512E-09
1.565534E-02        -8.646933E-09
1.564127E-02        -8.631427E-09
1.562722E-02        -8.615930E-09
1.561319E-02        -8.600453E-09
1.559916E-02        -8.585049E-09
1.558515E-02        -8.569654E-09
1.557115E-02        -8.554256E-09
1.555716E-02        -8.538855E-09
1.554318E-02        -8.523464E-09
1.552922E-02        -8.508181E-09
1.551527E-02        -8.492970E-09
1.550133E-02        -8.477682E-09
1.548741E-02        -8.462489E-09
1.547349E-02        -8.447283E-09
1.545959E-02        -8.432084E-09
1.544571E-02        -8.416907E-09
1.543183E-02        -8.401803E-09
1.541797E-02        -8.386720E-09
1.540412E-02        -8.371709E-09
1.539028E-02        -8.356620E-09
1.537646E-02        -8.341628E-09
1.536264E-02        -8.326634E-09
1.534884E-02        -8.311724E-09
1.533505E-02        -8.296736E-09
1.532128E-02        -8.281856E-09
1.530752E-02        -8.267048E-09
1.529376E-02        -8.252153E-09
1.528003E-02        -8.237363E-09
1.526630E-02        -8.222561E-09
1.525259E-02        -8.207779E-09
1.523888E-02        -8.193071E-09
1.522519E-02        -8.178372E-09
1.521152E-02        -8.163681E-09
1.519785E-02        -8.148989E-09
1.518420E-02        -8.134394E-09
1.517056E-02        -8.119795E-09
1.515693E-02        -8.105195E-09
1.514332E-02        -8.090614E-09
1.512971E-02        -8.076109E-09
1.511612E-02        -8.061612E-09
1.510254E-02        -8.047112E-09
1.508898E-02        -8.032633E-09
1.507542E-02        -8.018229E-09
1.506188E-02        -8.003833E-09
1.504835E-02        -7.989447E-09
1.503483E-02        -7.975134E-09
1.502132E-02        -7.960744E-09
1.500783E-02        -7.946462E-09
1.499435E-02        -7.932253E-09
1.498088E-02        -7.917966E-09
1.496742E-02        -7.903765E-09
1.495398E-02        -7.889572E-09
1.494054E-02        -7.875379E-09
1.492712E-02        -7.861269E-09
1.491371E-02        -7.847082E-09
1.490031E-02        -7.832993E-09
1.488693E-02        -7.818988E-09
1.487356E-02        -7.804904E-09
1.486020E-02        -7.790907E-09
1.484685E-02        -7.776908E-09
1.483351E-02        -7.762918E-09
1.482018E-02        -7.749014E-09
1.480687E-02        -7.735119E-09
1.479357E-02        -7.721222E-09
1.478028E-02        -7.707335E-09
1.476700E-02        -7.693521E-09
1.475374E-02        -7.679652E-09
1.474048E-02        -7.665935E-09
1.472724E-02        -7.652138E-09
1.471401E-02        -7.638351E-09
1.470079E-02        -7.624650E-09
1.468759E-02        -7.610958E-09
1.467439E-02        -7.597265E-09
1.466121E-02        -7.583669E-09
1.464804E-02        -7.570070E-09
1.463488E-02        -7.556470E-09
1.462174E-02        -7.542891E-09
1.460860E-02        -7.529375E-09
1.459548E-02        -7.515791E-09
1.458237E-02        -7.502294E-09
1.456927E-02        -7.488807E-09
1.455618E-02        -7.475406E-09
1.454310E-02        -7.462003E-09
1.453004E-02        -7.448609E-09
1.451699E-02        -7.435213E-09
1.450395E-02        -7.421827E-09
1.449092E-02        -7.408527E-09
1.447790E-02        -7.395226E-09
1.446489E-02        -7.381923E-09
1.445190E-02        -7.368640E-09
1.443892E-02        -7.355444E-09
1.442595E-02        -7.342246E-09
1.441299E-02        -7.329047E-09
1.440004E-02        -7.315857E-09
1.438710E-02        -7.302754E-09
1.437418E-02        -7.289660E-09
1.436127E-02        -7.276563E-09
1.434837E-02        -7.263466E-09
1.433548E-02        -7.250378E-09
1.432260E-02        -7.237377E-09
1.430973E-02        -7.224386E-09
1.429688E-02        -7.211481E-09
1.428404E-02        -7.198497E-09
1.427120E-02        -7.185590E-09
1.425838E-02        -7.172691E-09
1.424558E-02        -7.159801E-09
1.423278E-02        -7.146911E-09
1.421999E-02        -7.134108E-09
1.420722E-02        -7.121313E-09
1.419446E-02        -7.108517E-09
1.418170E-02        -7.095721E-09
1.416897E-02        -7.083020E-09
1.415624E-02        -7.070231E-09
1.414352E-02        -7.057529E-09
1.413081E-02        -7.044837E-09
1.411812E-02        -7.032231E-09
1.410544E-02        -7.019558E-09
1.409277E-02        -7.007049E-09
1.408011E-02        -6.994450E-09
1.406746E-02        -6.981849E-09
1.405482E-02        -6.969259E-09
1.404220E-02        -6.956766E-09
1.402958E-02        -6.944273E-09
1.401698E-02        -6.931866E-09
1.400439E-02        -6.919380E-09
1.399181E-02        -6.906982E-09
1.397924E-02        -6.894582E-09
1.396668E-02        -6.882181E-09
1.395413E-02        -6.869791E-09
1.394160E-02        -6.857497E-09
1.392907E-02        -6.845192E-09
1.391656E-02        -6.832896E-09
1.390406E-02        -6.820599E-09
1.389157E-02        -6.808312E-09
1.387909E-02        -6.796112E-09
1.386662E-02        -6.783911E-09
1.385417E-02        -6.771719E-09
1.384172E-02        -6.759527E-09
1.382929E-02        -6.747432E-09
1.381686E-02        -6.735327E-09
1.380445E-02        -6.723230E-09
1.379205E-02        -6.711132E-09
1.377966E-02        -6.699044E-09
1.376728E-02        -6.687043E-09
1.375492E-02        -6.675052E-09
1.374256E-02        -6.663061E-09
1.373021E-02        -6.651146E-09
1.371788E-02        -6.639162E-09
1.370556E-02        -6.627266E-09
1.369325E-02        -6.615369E-09
1.368094E-02        -6.603462E-09
1.366865E-02        -6.591574E-09
1.365638E-02        -6.579784E-09
1.364411E-02        -6.567983E-09
1.363185E-02        -6.556181E-09
1.361961E-02        -6.544387E-09
1.360737E-02        -6.532595E-09
1.359515E-02        -6.520899E-09
1.358293E-02        -6.509193E-09
1.357073E-02        -6.497496E-09
1.355854E-02        -6.485809E-09
1.354636E-02        -6.474199E-09
1.353419E-02        -6.462511E-09
1.352204E-02        -6.450919E-09
1.350989E-02        -6.439329E-09
1.349775E-02        -6.427815E-09
1.348563E-02        -6.416232E-09
1.347351E-02        -6.404728E-09
1.346141E-02        -6.393233E-09
1.344932E-02        -6.381747E-09
1.343723E-02        -6.370330E-09
1.342516E-02        -6.358843E-09
1.341310E-02        -6.347444E-09
1.340105E-02        -6.336044E-09
1.338902E-02        -6.324653E-09
1.337699E-02        -6.313263E-09
1.336497E-02        -6.301961E-09
1.335297E-02        -6.290668E-09
1.334097E-02        -6.279364E-09
1.332899E-02        -6.268070E-09
1.331701E-02        -6.256776E-09
1.330505E-02        -6.245580E-09
1.329310E-02        -6.234383E-09
1.328116E-02        -6.223185E-09
1.326923E-02        -6.211987E-09
1.325731E-02        -6.200799E-09
1.324540E-02        -6.189699E-09
1.323350E-02        -6.178599E-09
1.322161E-02        -6.167498E-09
1.320973E-02        -6.156397E-09
1.319787E-02        -6.145315E-09
1.318601E-02        -6.134312E-09
1.317417E-02        -6.123318E-09
1.316233E-02        -6.112314E-09
1.315051E-02        -6.101319E-09
1.313869E-02        -6.090324E-09
1.312689E-02        -6.079428E-09
1.311510E-02        -6.068531E-09
1.310332E-02        -6.057633E-09
1.309155E-02        -6.046735E-09
1.307979E-02        -6.035847E-09
1.306804E-02        -6.025048E-09
1.305630E-02        -6.014249E-09
1.304457E-02        -6.003448E-09
1.303285E-02        -5.992648E-09
1.302114E-02        -5.981857E-09
1.300945E-02        -5.971165E-09
1.299776E-02        -5.960452E-09
1.298608E-02        -5.949660E-09
1.297442E-02        -5.938977E-09
1.296276E-02        -5.928363E-09
1.295112E-02        -5.917679E-09
1.293948E-02        -5.907075E-09
1.292786E-02        -5.896479E-09
1.291625E-02        -5.885883E-09
1.290464E-02        -5.875289E-09
1.289305E-02        -5.864781E-09
1.288147E-02        -5.854195E-09
1.286990E-02        -5.843697E-09
1.285834E-02        -5.833199E-09
1.284678E-02        -5.822703E-09
1.283524E-02        -5.812294E-09
1.282371E-02        -5.801805E-09
1.281219E-02        -5.791406E-09
1.280069E-02        -5.781016E-09
1.278919E-02        -5.770626E-09
1.277770E-02        -5.760316E-09
1.276622E-02        -5.749926E-09
1.275475E-02        -5.739625E-09
1.274329E-02        -5.729324E-09
1.273185E-02        -5.719032E-09
1.272041E-02        -5.708741E-09
1.270898E-02        -5.698529E-09
1.269756E-02        -5.688237E-09
1.268616E-02        -5.678044E-09
1.267476E-02        -5.667842E-09
1.266338E-02        -5.657658E-09
1.265200E-02        -5.647545E-09
1.264063E-02        -5.637352E-09
1.262928E-02        -5.627258E-09
1.261793E-02        -5.617155E-09
1.260660E-02        -5.607060E-09
1.259528E-02        -5.596976E-09
1.258396E-02        -5.586961E-09
1.257266E-02        -5.576877E-09
1.256136E-02        -5.566872E-09
1.255008E-02        -5.556877E-09
1.253880E-02        -5.546883E-09
1.252754E-02        -5.536977E-09
1.251629E-02        -5.526992E-09
1.250504E-02        -5.517087E-09
1.249381E-02        -5.507191E-09
1.248259E-02        -5.497295E-09
1.247137E-02        -5.487400E-09
1.246017E-02        -5.477594E-09
1.244898E-02        -5.467708E-09
1.243779E-02        -5.457903E-09
1.242662E-02        -5.448106E-09
1.241546E-02        -5.438310E-09
1.240430E-02        -5.428515E-09
1.239316E-02        -5.418819E-09
1.238203E-02        -5.409112E-09
1.237091E-02        -5.399326E-09
1.235979E-02        -5.389631E-09
1.234869E-02        -5.380024E-09
1.233760E-02        -5.370328E-09
1.232651E-02        -5.360633E-09
1.231544E-02        -5.351036E-09
1.230438E-02        -5.341440E-09
1.229332E-02        -5.331835E-09
1.228228E-02        -5.322249E-09
1.227125E-02        -5.312743E-09
1.226022E-02        -5.303148E-09
1.224921E-02        -5.293652E-09
1.223821E-02        -5.284156E-09
1.222721E-02        -5.274652E-09
1.221623E-02        -5.265166E-09
1.220525E-02        -5.255752E-09
1.219429E-02        -5.246266E-09
1.218334E-02        -5.236871E-09
1.217239E-02        -5.227467E-09
1.216146E-02        -5.218072E-09
1.215053E-02        -5.208679E-09
1.213962E-02        -5.199374E-09
1.212871E-02        -5.189981E-09
1.211782E-02        -5.180686E-09
1.210693E-02        -5.171383E-09
1.209605E-02        -5.162081E-09
1.208519E-02        -5.152797E-09
1.207433E-02        -5.143585E-09
1.206349E-02        -5.134301E-09
1.205265E-02        -5.125099E-09
1.204182E-02        -5.115898E-09
1.203100E-02        -5.106696E-09
1.202020E-02        -5.097514E-09
1.200940E-02        -5.088413E-09
1.199861E-02        -5.079302E-09
1.198783E-02        -5.070112E-09
1.197706E-02        -5.061012E-09
1.196630E-02        -5.051922E-09
1.195555E-02        -5.042913E-09
1.194481E-02        -5.033823E-09
1.193408E-02        -5.024814E-09
1.192336E-02        -5.015726E-09
1.191265E-02        -5.006727E-09
1.190195E-02        -4.997729E-09
1.189126E-02        -4.988741E-09
1.188058E-02        -4.979834E-09
1.186991E-02        -4.970847E-09
1.185924E-02        -4.961942E-09
1.184859E-02        -4.953046E-09
1.183795E-02        -4.944150E-09
1.182731E-02        -4.935255E-09
1.181669E-02        -4.926450E-09
1.180607E-02        -4.917557E-09
1.179547E-02        -4.908762E-09
1.178487E-02        -4.899960E-09
1.177428E-02        -4.891158E-09
1.176371E-02        -4.882365E-09
1.175314E-02        -4.873564E-09
1.174258E-02        -4.864772E-09
1.173203E-02        -4.856072E-09
1.172149E-02        -4.847372E-09
1.171096E-02        -4.838673E-09
1.170044E-02        -4.829974E-09
1.168993E-02        -4.821284E-09
1.167943E-02        -4.812677E-09
1.166894E-02        -4.803989E-09
1.165846E-02        -4.795392E-09
1.164798E-02        -4.786787E-09
1.163752E-02        -4.778190E-09
1.162707E-02        -4.769595E-09
1.161662E-02        -4.761001E-09
1.160619E-02        -4.752497E-09
1.159576E-02        -4.743904E-09
1.158534E-02        -4.735402E-09
1.157494E-02        -4.726908E-09
1.156454E-02        -4.718408E-09
1.155415E-02        -4.709917E-09
1.154377E-02        -4.701508E-09
1.153340E-02        -4.693018E-09
1.152304E-02        -4.684619E-09
1.151269E-02        -4.676221E-09
1.150235E-02        -4.667824E-09
1.149201E-02        -4.659418E-09
1.148169E-02        -4.651031E-09
1.147138E-02        -4.642726E-09
1.146107E-02        -4.634332E-09
1.145078E-02        -4.626038E-09
1.144049E-02        -4.617736E-09
1.143021E-02        -4.609434E-09
1.141994E-02        -4.601133E-09
1.140969E-02        -4.592850E-09
1.139944E-02        -4.584651E-09
1.138920E-02        -4.576452E-09
1.137896E-02        -4.568236E-09
1.136874E-02        -4.559948E-09
1.135853E-02        -4.551760E-09
1.134833E-02        -4.543655E-09
1.133813E-02        -4.535460E-09
1.132795E-02        -4.527356E-09
1.131777E-02        -4.519163E-09
1.130760E-02        -4.511061E-09
1.129745E-02        -4.502968E-09
1.128730E-02        -4.494868E-09
1.127716E-02        -4.486777E-09
1.126703E-02        -4.478769E-09
1.125691E-02        -4.470680E-09
1.124679E-02        -4.462675E-09
1.123669E-02        -4.454678E-09
1.122660E-02        -4.446682E-09
1.121651E-02        -4.438679E-09
1.120644E-02        -4.430694E-09
1.119637E-02        -4.422783E-09
1.118631E-02        -4.414791E-09
1.117626E-02        -4.406891E-09
1.116622E-02        -4.398992E-09
1.115619E-02        -4.391093E-09
1.114617E-02        -4.383195E-09
1.113616E-02        -4.375307E-09
1.112615E-02        -4.367494E-09
